\fixedMuller1: .word 16, 16
.byte 199,199,11,11,11,11,11,11,11,11,11,11,11,11,11,199,
199,199,0,0,0,0,29,29,29,29,29,11,11,11,11,199,
199,199,29,255,255,29,29,29,29,29,29,29,29,11,11,199,
199,199,29,0,255,29,29,29,29,29,29,29,29,29,11,199,
199,199,29,29,29,29,29,29,29,29,29,29,29,29,29,199,
199,199,29,29,29,29,29,29,29,29,29,29,29,29,29,199,
199,199,0,0,4,5,7,0,0,0,0,0,0,0,0,199,
199,199,0,4,5,7,255,255,5,5,255,255,255,255,0,199,
199,199,4,0,7,255,255,255,29,29,255,255,255,255,0,199,
199,199,5,7,255,255,255,255,255,29,29,255,255,255,0,199,
199,199,7,255,255,255,255,255,255,255,29,29,255,255,0,199,
199,199,0,255,255,255,255,255,255,255,255,255,255,255,0,199,
199,199,0,0,0,0,0,0,0,0,0,0,0,0,0,199,
199,199,199,199,199,4,4,199,199,199,4,4,199,199,199,199,
199,199,0,199,255,255,199,199,199,199,199,255,255,0,199,199,
199,199,0,0,199,199,199,199,199,199,199,199,0,0,199,199,


