BoatengRight0: .word 16, 16
.byte 199,11,11,11,11,11,11,11,11,11,11,11,11,11,199,199,
199,11,11,11,11,29,29,29,29,29,0,0,0,0,199,199,
199,11,11,29,29,29,29,29,29,29,29,255,255,29,199,199,
199,11,29,29,29,29,29,29,29,29,29,255,0,29,199,199,
199,29,29,29,29,29,29,29,29,29,29,29,29,29,199,199,
199,29,29,29,29,29,29,29,29,29,29,29,29,29,199,199,
199,4,4,4,4,4,4,4,4,4,4,4,4,4,199,199,
199,0,0,0,0,0,0,4,4,0,0,0,0,0,199,199,
199,0,0,0,0,0,0,29,29,0,0,0,255,0,199,199,
199,4,4,4,4,4,4,29,29,4,4,4,4,4,199,199,
199,4,4,4,4,4,4,29,29,4,4,4,4,4,199,199,
199,0,0,0,0,0,0,29,29,0,0,0,0,0,199,199,
199,0,0,0,0,0,0,0,0,0,0,0,0,0,199,199,
199,199,199,199,199,199,199,255,255,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,255,255,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,0,0,0,199,199,199,199,199,199,


