..\imagens_para_conversao\GotzeRight0Inv: .word 16, 16
.byte 199,210,210,210,210,210,210,210,210,210,210,210,210,210,199,199,
199,210,210,210,210,226,226,226,226,226,255,255,255,255,199,199,
199,210,210,226,226,226,226,226,226,226,226,0,0,226,199,199,
199,210,226,226,226,226,226,226,226,226,226,0,255,226,199,199,
199,226,226,226,226,226,226,226,226,226,226,226,226,226,199,199,
199,226,226,226,226,226,226,226,226,226,226,226,226,226,199,199,
199,255,255,255,255,255,255,255,255,248,250,251,255,255,199,199,
199,255,0,0,0,0,0,250,250,0,248,250,251,255,199,199,
199,255,0,0,0,0,0,226,226,0,0,248,255,251,199,199,
199,255,0,0,0,0,0,226,226,0,0,0,248,250,199,199,
199,255,0,0,0,0,0,226,226,0,0,0,0,248,199,199,
199,255,0,0,0,0,0,226,226,0,0,0,0,255,199,199,
199,255,255,255,255,255,255,255,255,255,255,255,255,255,199,199,
199,199,199,199,199,199,199,251,251,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,0,0,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,255,255,255,199,199,199,199,199,199,


