brazuca: .word 16, 16
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,7,7,255,255,255,255,255,255,255,255,255,240,199,199,
199,199,255,7,7,255,255,255,255,255,255,255,240,240,199,199,
199,199,255,255,7,7,255,255,255,255,255,240,240,255,199,199,
199,199,255,255,255,7,255,0,240,240,240,240,255,255,199,199,
199,199,255,255,255,7,255,0,0,255,255,255,255,255,199,199,
199,199,255,255,255,7,0,63,0,0,0,255,255,255,199,199,
199,199,255,255,255,0,0,0,0,0,200,255,255,255,199,199,
199,199,255,255,255,255,255,0,0,255,200,255,255,255,199,199,
199,199,255,255,56,56,56,56,0,255,200,255,255,255,199,199,
199,199,255,56,56,255,255,255,255,255,200,200,255,255,199,199,
199,199,56,56,255,255,255,255,255,255,255,200,200,255,199,199,
199,199,56,255,255,255,255,255,255,255,255,255,200,200,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,


