DiMariaLeft0: .word 16, 16
.byte 199,199,11,11,11,11,11,11,11,11,11,11,11,11,11,199,
199,199,0,0,0,0,183,183,183,183,183,11,11,11,11,199,
199,199,183,255,255,183,183,183,183,183,183,183,183,11,11,199,
199,199,183,0,255,183,183,183,183,183,183,183,183,183,11,199,
199,199,183,183,183,183,183,183,183,183,183,183,183,183,183,199,
199,199,183,183,183,183,183,183,183,183,183,183,183,183,183,199,
199,199,64,64,64,64,64,64,64,64,64,64,64,64,64,199,
199,199,64,64,64,64,64,64,64,64,64,64,64,64,64,199,
199,199,64,0,64,64,64,183,183,64,64,64,64,64,64,199,
199,199,64,64,64,64,64,183,183,64,64,64,64,64,64,199,
199,199,64,64,64,64,64,183,183,64,64,64,64,64,64,199,
199,199,64,64,64,64,64,183,183,64,64,64,64,64,64,199,
199,199,64,64,64,64,64,0,0,64,64,64,64,64,64,199,
199,199,199,199,199,199,199,255,255,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,64,64,199,199,199,199,199,199,199,
199,199,199,199,199,199,0,0,0,199,199,199,199,199,199,199,


